year,category,word,similarity_with_he,similarity_with_she,gender_bias
1969,positive_agency,influence,0.44689006,0.4336054,0.013284653
1969,positive_agency,power,0.35785517,0.28425318,0.07360199
1969,positive_agency,authority,0.43415406,0.39048225,0.043671817
1969,positive_agency,control,0.3579072,0.30692267,0.05098453
1969,positive_agency,leadership,0.54910016,0.421516,0.12758416
1969,positive_agency,mastery,0.5169202,0.52043563,-0.0035154223
1969,positive_agency,dominion,0.6026051,0.54956543,0.05303967
1969,positive_agency,sovereignty,0.58897316,0.5620744,0.026898742
1969,positive_agency,creator,0.5542581,0.47317195,0.08108616
1969,positive_agency,command,0.43334892,0.27514485,0.15820408
1969,positive_agency,dominance,0.6660879,0.6471852,0.018902719
1969,positive_agency,lead,0.42787242,0.33099443,0.09687799
1969,positive_agency,dominate,0.6446772,0.63425165,0.010425568
1969,positive_agency,create,0.3671423,0.30277506,0.064367235
1969,positive_agency,initiate,0.643561,0.56698775,0.07657325
1969,positive_agency,direct,0.4260515,0.36252752,0.06352398
1969,positive_agency,rule,0.48609126,0.356719,0.12937227
1969,positive_agency,guide,0.46134743,0.4287608,0.032586634
1969,positive_agency,shape,0.38814247,0.3207887,0.067353755
1969,positive_agency,inspire,0.5098955,0.5464221,-0.03652662
1969,positive_agency,enforce,0.6357879,0.55453485,0.08125305
1969,positive_agency,independent,0.485562,0.40335947,0.082202524
1969,positive_agency,powerful,0.44465104,0.32444385,0.12020719
1969,positive_agency,dominant,0.5092285,0.4286498,0.080578715
1969,positive_agency,influential,0.62847716,0.5497004,0.07877678
1969,positive_agency,authoritative,0.5412694,0.5494925,-0.008223057
1969,positive_agency,sovereign,0.6216185,0.6074299,0.014188588
1969,positive_agency,commanding,0.53186923,0.40255788,0.12931135
1969,positive_agency,masterful,0.63931274,0.67030036,-0.03098762
1969,negative_agency,victim,0.48494184,0.3971945,0.087747335
1969,negative_agency,follower,0.7029523,0.62040776,0.082544565
1969,negative_agency,subordinate,0.61966985,0.5212406,0.09842926
1969,negative_agency,dependent,0.42085102,0.43410197,-0.013250947
1969,negative_agency,object,0.40767944,0.42862388,-0.020944446
1969,negative_agency,servant,0.5989533,0.6143939,-0.015440583
1969,negative_agency,puppet,0.46878603,0.473324,-0.00453797
1969,negative_agency,oppressed,0.5951721,0.56790537,0.02726674
1969,negative_agency,captive,0.61408013,0.60384476,0.010235369
1969,negative_agency,helpless,0.45248812,0.53454363,-0.08205551
1969,negative_agency,suffer,0.47958046,0.49105734,-0.011476874
1969,negative_agency,submit,0.6138884,0.53230625,0.08158213
1969,negative_agency,endure,0.5560874,0.5247164,0.031370997
1969,negative_agency,yield,0.48160508,0.5178486,-0.036243528
1969,negative_agency,depend,0.5662477,0.4519091,0.11433861
1969,negative_agency,obey,0.5832774,0.5733537,0.0099236965
1969,negative_agency,serve,0.49374115,0.4136891,0.08005205
1969,negative_agency,succumb,0.5878588,0.6229156,-0.03505683
1969,negative_agency,resist,0.46785235,0.4809778,-0.013125449
1969,negative_agency,conform,0.5654891,0.5170051,0.048484027
1969,negative_agency,bow,0.44310248,0.3565143,0.086588174
1969,negative_agency,powerless,0.62959707,0.6070432,0.022553861
1969,negative_agency,submissive,0.6381304,0.7377973,-0.09966689
1969,negative_agency,controlled,0.41322434,0.3735107,0.03971365
1969,negative_agency,defenseless,0.64169294,0.62830645,0.013386488
1969,negative_agency,resigned,0.58573306,0.49021143,0.09552163
1969,negative_agency,passive,0.47769484,0.5177782,-0.04008338
1969,high_competence,intelligent,0.37357125,0.39428478,-0.020713538
1969,high_competence,successful,0.46471387,0.41065443,0.054059446
1969,high_competence,confident,0.51545095,0.44190678,0.073544174
1969,high_competence,skilled,0.5142355,0.40805182,0.10618368
1969,high_competence,expert,0.41511765,0.31575432,0.09936333
1969,high_competence,proficient,0.5541543,0.519695,0.034459293
1969,high_competence,competent,0.5393628,0.51136285,0.027999938
1969,high_competence,capable,0.3874337,0.3494292,0.038004518
1969,high_competence,brilliant,0.3492367,0.34476486,0.0044718385
1969,high_competence,accomplished,0.48465133,0.41292354,0.07172778
1969,high_competence,talented,0.5091317,0.5184406,-0.009308875
1969,high_competence,resourceful,0.5834099,0.55320835,0.030201554
1969,high_competence,experienced,0.39797714,0.38002092,0.017956227
1969,high_competence,sharp,0.4242325,0.3726855,0.05154702
1969,high_competence,ingenious,0.50478697,0.4405081,0.06427887
1969,high_competence,brilliant,0.3492367,0.34476486,0.0044718385
1969,high_competence,outstanding,0.48632345,0.4169079,0.06941554
1969,high_competence,accomplished,0.48465133,0.41292354,0.07172778
1969,high_competence,efficient,0.34077546,0.32622728,0.0145481825
1969,high_competence,specialized,0.3778188,0.31769,0.06012878
1969,high_competence,ingenious,0.50478697,0.4405081,0.06427887
1969,high_competence,elite,0.50794554,0.40933427,0.098611265
1969,high_competence,excel,0.691353,0.6807851,0.0105679035
1969,high_competence,master,0.44823518,0.3700956,0.07813957
1969,high_competence,achieve,0.41622296,0.42149454,-0.005271584
1969,high_competence,succeed,0.5791362,0.50847715,0.07065904
1969,high_competence,surpass,0.64495844,0.61641896,0.028539479
1969,high_competence,excelled,0.5970003,0.55566835,0.041331947
1969,high_competence,advanced,0.4391847,0.41395193,0.025232762
1969,high_competence,gifted,0.57615894,0.5823334,-0.006174445
1969,high_competence,exceptional,0.53865135,0.5260199,0.012631476
1969,high_competence,dynamic,0.45342997,0.3970692,0.05636078
1969,low_competence,incompetent,0.6446344,0.62647265,0.018161774
1969,low_competence,unskilled,0.5132827,0.47495988,0.038322836
1969,low_competence,ignorant,0.5247311,0.5051527,0.019578397
1969,low_competence,unqualified,0.7132292,0.69817114,0.015058041
1969,low_competence,incapable,0.49123693,0.51675725,-0.025520325
1969,low_competence,unfit,0.5825101,0.5819525,0.00055760145
1969,low_competence,untrained,0.5787346,0.56004643,0.018688142
1969,low_competence,inefficient,0.6671536,0.6694475,-0.0022938848
1969,low_competence,unaware,0.42697328,0.5421548,-0.115181506
1969,low_competence,amateur,0.49640343,0.43365893,0.0627445
1969,low_competence,clumsy,0.44888365,0.45546547,-0.006581813
1969,low_competence,mediocre,0.5309982,0.5055366,0.025461555
1969,low_competence,unprofessional,0.71341366,0.70193005,0.01148361
1969,low_competence,failure,0.47454184,0.42072517,0.053816676
1969,low_competence,inexperienced,0.648703,0.6105099,0.038193107
1969,low_competence,deficient,0.49444142,0.54302996,-0.048588544
1969,low_competence,awkward,0.45614025,0.4917942,-0.03565395
1969,low_competence,slow,0.37143752,0.32168946,0.049748063
1969,low_competence,dull,0.37429386,0.3763645,-0.0020706356
1969,low_competence,fail,0.5120743,0.4957831,0.016291201
1969,low_competence,lack,0.38289133,0.38038832,0.0025030077
1969,low_competence,inadequate,0.48809212,0.5361519,-0.04805976
1969,low_competence,unsuccessful,0.6584464,0.67668295,-0.018236578
1969,low_competence,weak,0.40988955,0.40759012,0.002299428
1969,low_competence,unreliable,0.57574344,0.50598085,0.06976259
1969,low_competence,poor,0.4193445,0.43291909,-0.01357457
1969,low_competence,insufficient,0.49005362,0.4642679,0.025785714
1969,high_warmth,considerate,0.5963814,0.6290424,-0.03266096
1969,high_warmth,caring,0.5936112,0.6072554,-0.013644218
1969,high_warmth,compassionate,0.5877281,0.65104926,-0.06332117
1969,high_warmth,kind,0.4319557,0.4329662,-0.0010105073
1969,high_warmth,affectionate,0.582617,0.7253695,-0.14275253
1969,high_warmth,loving,0.52097046,0.6101939,-0.089223444
1969,high_warmth,understanding,0.45918983,0.45864365,0.00054618716
1969,high_warmth,generous,0.46378598,0.49972668,-0.035940707
1969,high_warmth,thoughtful,0.59640634,0.5559106,0.040495753
1969,high_warmth,tender,0.44746956,0.5968305,-0.14936092
1969,high_warmth,sympathetic,0.51273584,0.5153491,-0.0026132464
1969,high_warmth,friendly,0.4486371,0.45911345,-0.010476351
1969,high_warmth,gentle,0.42123768,0.49653473,-0.07529706
1969,high_warmth,patient,0.45522612,0.39396814,0.06125799
1969,high_warmth,helpful,0.5120702,0.5075086,0.004561603
1969,high_warmth,altruistic,0.65714425,0.5764883,0.08065593
1969,high_warmth,encouraging,0.5632237,0.5334146,0.029809117
1969,high_warmth,devoted,0.46650454,0.4495041,0.017000437
1969,high_warmth,gracious,0.6243468,0.66854835,-0.044201553
1969,high_warmth,humane,0.63927376,0.6344546,0.0048191547
1969,high_warmth,concerned,0.4265467,0.39307928,0.033467412
1969,high_warmth,giving,0.4236394,0.4348203,-0.0111809075
1969,high_warmth,respectful,0.6313388,0.61618775,0.015151024
1969,high_warmth,charitable,0.5647338,0.55789167,0.0068421364
1969,high_warmth,sensitive,0.3777205,0.41440973,-0.03668922
1969,high_warmth,receptive,0.6233204,0.5882827,0.035037696
1969,high_warmth,welcoming,0.602017,0.5756137,0.026403308
1969,low_warmth,cold,0.41551653,0.37401035,0.04150617
1969,low_warmth,cynical,0.4902633,0.5084857,-0.018222362
1969,low_warmth,apathetic,0.67211366,0.70960826,-0.0374946
1969,low_warmth,indifferent,0.45580387,0.4571792,-0.0013753176
1969,low_warmth,aloof,0.5365193,0.5811896,-0.044670284
1969,low_warmth,distant,0.3512796,0.33202684,0.019252747
1969,low_warmth,hostile,0.5038331,0.46979016,0.034042954
1969,low_warmth,unfeeling,0.7037118,0.7533973,-0.04968548
1969,low_warmth,callous,0.72894055,0.72843564,0.00050491095
1969,low_warmth,detached,0.46533662,0.44168848,0.023648143
1969,low_warmth,unconcerned,0.6728342,0.671915,0.00091922283
1969,low_warmth,unfriendly,0.6913753,0.6773976,0.013977706
1969,low_warmth,harsh,0.44746587,0.37697726,0.0704886
1969,low_warmth,unemotional,0.74151695,0.65290797,0.08860898
1969,low_warmth,unsympathetic,0.6590509,0.6048477,0.054203153
1969,low_warmth,unresponsive,0.643306,0.60673314,0.036572874
1969,low_warmth,disinterested,0.5474071,0.53828126,0.009125829
1969,low_warmth,ruthless,0.51444656,0.505661,0.008785546
1969,low_warmth,hateful,0.5298349,0.6387049,-0.10886997
1969,low_warmth,dispassionate,0.67670536,0.6523645,0.024340868
1969,low_warmth,unkind,0.60682476,0.63014287,-0.023318112
1969,low_warmth,cruel,0.50489575,0.5213869,-0.016491175
1969,low_warmth,ungracious,0.7423696,0.7130498,0.029319763
1969,low_warmth,emotionless,0.7215855,0.68246865,0.03911686
1969,low_warmth,heartless,0.5991073,0.6184747,-0.019367397
1969,low_warmth,selfish,0.5841695,0.60909617,-0.024926662
1969,occupation_trad_female,assistant,0.4269632,0.36730534,0.05965787
1969,occupation_trad_female,tailor,0.64891577,0.63178533,0.017130435
1969,occupation_trad_female,librarian,0.5973141,0.5904527,0.0068614483
1969,occupation_trad_female,cook,0.46626773,0.5612692,-0.09500149
1969,occupation_trad_female,teacher,0.42219314,0.5019527,-0.07975957
1969,occupation_trad_female,cleaner,0.4812255,0.5090171,-0.02779162
1969,occupation_trad_female,nurse,0.48321053,0.564648,-0.08143744
1969,occupation_trad_female,housekeeper,0.49634394,0.66463625,-0.16829231
1969,occupation_trad_female,secretary,0.41982993,0.44371906,-0.023889124
1969,occupation_trad_male,mechanic,0.5878156,0.43682656,0.15098903
1969,occupation_trad_male,carpenter,0.6834955,0.641955,0.041540504
1969,occupation_trad_male,doctor,0.51764226,0.46065745,0.056984812
1969,occupation_trad_male,engineer,0.3986001,0.23776302,0.16083708
1969,occupation_trad_male,farmer,0.668246,0.60713714,0.061108828
1969,occupation_trad_male,chef,0.5752036,0.5324872,0.042716384
1969,occupation_trad_male,scientist,0.48228472,0.3407252,0.14155951
1969,occupation_trad_male,architect,0.5245034,0.48379937,0.04070404
1969,occupation_trad_male,artist,0.4300815,0.40333337,0.02674812
1969,occupation_trad_male,police,0.4088429,0.33270258,0.076140314
1969,occupation_trad_male,coach,0.46532035,0.380987,0.08433336
1969,occupation_trad_male,musician,0.6650247,0.612187,0.05283767
1969,occupation_trad_male,journalist,0.5738096,0.46940583,0.104403794
1969,appearance_related,seductive,0.5482364,0.70013547,-0.15189904
1969,appearance_related,elegant,0.38613072,0.40550393,-0.019373208
1969,appearance_related,sophisticated,0.3652425,0.3959195,-0.03067699
1969,appearance_related,polished,0.37754232,0.34446508,0.03307724
1969,appearance_related,youthful,0.45580274,0.54111224,-0.085309505
1969,appearance_related,beautiful,0.4263852,0.5205968,-0.09421161
1969,appearance_related,pretty,0.43726006,0.504954,-0.06769392
1969,appearance_related,attractive,0.36869365,0.4882489,-0.119555265
1969,appearance_related,gorgeous,0.5543206,0.5999201,-0.04559952
1969,appearance_related,thin,0.4202101,0.40168074,0.018529356
1969,appearance_related,tall,0.41722816,0.35925382,0.05797434
1969,appearance_related,short,0.396531,0.34847376,0.04805723
1969,appearance_related,wrinkled,0.4840071,0.5083392,-0.024332136
1969,appearance_related,ugly,0.4342657,0.4620598,-0.027794093
1969,appearance_related,fit,0.47698918,0.4118472,0.065141976
1969,appearance_related,chubby,0.6199144,0.6183667,0.0015476942
1969,appearance_related,fat,0.44570464,0.447644,-0.0019393563
1935,positive_agency,influence,0.43652254,0.39985976,0.036662787
1935,positive_agency,power,0.3734934,0.38639766,-0.012904257
1935,positive_agency,authority,0.4408357,0.39673054,0.044105172
1935,positive_agency,control,0.41001067,0.4088048,0.0012058616
1935,positive_agency,leadership,0.42436337,0.3588498,0.06551358
1935,positive_agency,mastery,0.5123181,0.5042123,0.008105755
1935,positive_agency,dominion,0.5704531,0.5582313,0.012221813
1935,positive_agency,sovereignty,0.7123682,0.694973,0.017395198
1935,positive_agency,creator,0.471852,0.4207096,0.051142395
1935,positive_agency,command,0.485084,0.3863977,0.09868631
1935,positive_agency,dominance,0.5651611,0.55563504,0.009526074
1935,positive_agency,lead,0.4057176,0.3439784,0.061739206
1935,positive_agency,dominate,0.72407913,0.7286203,-0.0045411587
1935,positive_agency,create,0.43158513,0.43683818,-0.0052530468
1935,positive_agency,initiate,0.42371693,0.444993,-0.021276057
1935,positive_agency,direct,0.40317768,0.3558863,0.04729137
1935,positive_agency,rule,0.44722152,0.4199926,0.027228922
1935,positive_agency,guide,0.45827994,0.29759458,0.16068536
1935,positive_agency,shape,0.3685749,0.4217525,-0.053177625
1935,positive_agency,inspire,0.5812549,0.5903382,-0.009083271
1935,positive_agency,enforce,0.6593989,0.67161816,-0.01221925
1935,positive_agency,independent,0.5190682,0.48967838,0.029389799
1935,positive_agency,powerful,0.42093316,0.3444291,0.07650405
1935,positive_agency,dominant,0.52999,0.577173,-0.047182977
1935,positive_agency,influential,0.51892376,0.44777852,0.07114524
1935,positive_agency,authoritative,0.5328617,0.5729808,-0.04011911
1935,positive_agency,sovereign,0.5396005,0.55538875,-0.015788257
1935,positive_agency,commanding,0.5088655,0.4307945,0.07807097
1935,positive_agency,masterful,0.5991884,0.61435485,-0.0151664615
1935,negative_agency,victim,0.47393298,0.42929944,0.044633538
1935,negative_agency,follower,0.62433594,0.5680587,0.056277215
1935,negative_agency,subordinate,0.71505255,0.61008835,0.1049642
1935,negative_agency,dependent,0.5830307,0.5987485,-0.015717804
1935,negative_agency,object,0.36669877,0.35155228,0.015146494
1935,negative_agency,servant,0.53555304,0.44974962,0.08580342
1935,negative_agency,puppet,0.664789,0.69667846,-0.03188944
1935,negative_agency,oppressed,0.4441943,0.468496,-0.024301708
1935,negative_agency,captive,0.67192495,0.59470385,0.077221096
1935,negative_agency,helpless,0.46054626,0.5160299,-0.05548364
1935,negative_agency,suffer,0.5385464,0.55469877,-0.016152382
1935,negative_agency,submit,0.5076588,0.46395436,0.04370442
1935,negative_agency,endure,0.42020944,0.46365565,-0.043446213
1935,negative_agency,yield,0.4963665,0.5498408,-0.053474307
1935,negative_agency,depend,0.46407855,0.4605534,0.003525138
1935,negative_agency,obey,0.59224385,0.45867237,0.13357148
1935,negative_agency,serve,0.4267577,0.40447426,0.022283435
1935,negative_agency,succumb,0.5183232,0.58063215,-0.062308967
1935,negative_agency,resist,0.41498148,0.46386862,-0.048887134
1935,negative_agency,conform,0.54757416,0.58139086,-0.033816695
1935,negative_agency,bow,0.36236602,0.36553264,-0.003166616
1935,negative_agency,powerless,0.56187475,0.4877058,0.07416895
1935,negative_agency,submissive,0.60524964,0.71345377,-0.10820413
1935,negative_agency,controlled,0.41765422,0.39428213,0.023372084
1935,negative_agency,defenseless,0.6546251,0.59601617,0.05860895
1935,negative_agency,resigned,0.5734838,0.5387005,0.034783304
1935,negative_agency,passive,0.45354235,0.5538572,-0.100314856
1935,high_competence,intelligent,0.42242166,0.44093835,-0.01851669
1935,high_competence,successful,0.44833568,0.41335803,0.034977645
1935,high_competence,confident,0.47228456,0.43367067,0.038613886
1935,high_competence,skilled,0.54294163,0.45791316,0.08502847
1935,high_competence,expert,0.45451468,0.32794288,0.1265718
1935,high_competence,proficient,0.6484889,0.6141889,0.03429997
1935,high_competence,competent,0.5055022,0.539401,-0.03389877
1935,high_competence,capable,0.40825474,0.4964918,-0.08823705
1935,high_competence,brilliant,0.3516877,0.41358805,-0.061900347
1935,high_competence,accomplished,0.45802692,0.45002624,0.008000672
1935,high_competence,talented,0.5738493,0.621274,-0.047424674
1935,high_competence,resourceful,0.68714505,0.65629107,0.030853987
1935,high_competence,experienced,0.42690238,0.41129395,0.01560843
1935,high_competence,sharp,0.38420555,0.3877022,-0.0034966469
1935,high_competence,ingenious,0.35784444,0.34138083,0.016463608
1935,high_competence,brilliant,0.3516877,0.41358805,-0.061900347
1935,high_competence,outstanding,0.45951268,0.4556594,0.0038532913
1935,high_competence,accomplished,0.45802692,0.45002624,0.008000672
1935,high_competence,efficient,0.462874,0.43493217,0.027941823
1935,high_competence,specialized,0.4212812,0.4178459,0.003435284
1935,high_competence,ingenious,0.35784444,0.34138083,0.016463608
1935,high_competence,elite,0.6770841,0.6975832,-0.02049911
1935,high_competence,excel,0.66341436,0.6786202,-0.01520586
1935,high_competence,master,0.49103442,0.3782062,0.112828225
1935,high_competence,achieve,0.41942433,0.45554054,-0.036116213
1935,high_competence,succeed,0.48812714,0.47435737,0.013769776
1935,high_competence,surpass,0.057917554,0.013949037,0.043968517
1935,high_competence,excelled,0.603094,0.6733176,-0.07022363
1935,high_competence,advanced,0.47610334,0.41378403,0.06231931
1935,high_competence,gifted,0.4711199,0.44481188,0.02630803
1935,high_competence,exceptional,0.46839142,0.42322737,0.04516405
1935,high_competence,dynamic,0.5041947,0.54611224,-0.041917562
1935,low_competence,incompetent,0.617492,0.6848905,-0.06739849
1935,low_competence,unskilled,0.69264,0.6610268,0.03161323
1935,low_competence,ignorant,0.48695752,0.53671634,-0.04975882
1935,low_competence,unqualified,0.5599345,0.6152592,-0.055324674
1935,low_competence,incapable,0.45359194,0.4923739,-0.03878197
1935,low_competence,unfit,0.6426596,0.7060353,-0.06337571
1935,low_competence,untrained,0.54080534,0.615997,-0.07519168
1935,low_competence,inefficient,0.54039586,0.6993961,-0.15900022
1935,low_competence,unaware,0.520701,0.52573204,-0.0050310493
1935,low_competence,amateur,0.43066674,0.37701413,0.053652614
1935,low_competence,clumsy,0.4790901,0.5258247,-0.04673463
1935,low_competence,mediocre,0.63462657,0.6311382,0.0034883618
1935,low_competence,unprofessional,0.72814107,0.73449963,-0.006358564
1935,low_competence,failure,0.36418107,0.3768089,-0.01262784
1935,low_competence,inexperienced,0.60853165,0.62491435,-0.016382694
1935,low_competence,deficient,0.41293222,0.412389,0.00054320693
1935,low_competence,awkward,0.42813873,0.4714472,-0.043308467
1935,low_competence,slow,0.3882915,0.34890655,0.03938496
1935,low_competence,dull,0.37276113,0.41376132,-0.041000187
1935,low_competence,fail,0.4170647,0.4063945,0.010670185
1935,low_competence,lack,0.3776232,0.41830653,-0.04068333
1935,low_competence,inadequate,0.46706036,0.49734432,-0.030283958
1935,low_competence,unsuccessful,0.5034887,0.44594643,0.057542294
1935,low_competence,weak,0.44815338,0.5099865,-0.061833143
1935,low_competence,unreliable,0.580652,0.58755213,-0.0069001317
1935,low_competence,poor,0.41972202,0.45979342,-0.040071398
1935,low_competence,insufficient,0.61251336,0.6123913,0.00012207031
1935,high_warmth,considerate,0.68147653,0.71046764,-0.028991103
1935,high_warmth,caring,0.560465,0.59423035,-0.033765376
1935,high_warmth,compassionate,0.69674426,0.79477006,-0.0980258
1935,high_warmth,kind,0.42317057,0.48017955,-0.05700898
1935,high_warmth,affectionate,0.47399285,0.5756165,-0.101623625
1935,high_warmth,loving,0.48163256,0.6130224,-0.13138983
1935,high_warmth,understanding,0.39965186,0.47429764,-0.07464579
1935,high_warmth,generous,0.43823072,0.52677006,-0.08853933
1935,high_warmth,thoughtful,0.48257637,0.49059218,-0.008015811
1935,high_warmth,tender,0.443375,0.4837101,-0.04033512
1935,high_warmth,sympathetic,0.4525448,0.51559746,-0.063052654
1935,high_warmth,friendly,0.4644417,0.46350998,0.00093171
1935,high_warmth,gentle,0.42374578,0.48652,-0.06277421
1935,high_warmth,patient,0.46238068,0.43362647,0.028754205
1935,high_warmth,helpful,0.46421513,0.4333464,0.030868739
1935,high_warmth,altruistic,0.63823617,0.62443465,0.013801515
1935,high_warmth,encouraging,0.63875455,0.6541649,-0.015410364
1935,high_warmth,devoted,0.3965385,0.4779112,-0.08137271
1935,high_warmth,gracious,0.46600094,0.51522,-0.049219042
1935,high_warmth,humane,0.47239202,0.54277945,-0.07038742
1935,high_warmth,concerned,0.3408416,0.35387743,-0.013035834
1935,high_warmth,giving,0.40805537,0.429086,-0.021030635
1935,high_warmth,respectful,0.5783352,0.54000294,0.038332283
1935,high_warmth,charitable,0.6652188,0.7111405,-0.045921743
1935,high_warmth,sensitive,0.3189049,0.4624447,-0.14353979
1935,high_warmth,receptive,0.5757015,0.6461925,-0.070491016
1935,high_warmth,welcoming,0.5528617,0.5865618,-0.03370011
1935,low_warmth,cold,0.37618342,0.4210602,-0.044876784
1935,low_warmth,cynical,0.4556948,0.5408929,-0.085198104
1935,low_warmth,apathetic,0.6177881,0.68979806,-0.07200998
1935,low_warmth,indifferent,0.50571203,0.5348857,-0.029173672
1935,low_warmth,aloof,0.47070175,0.54442126,-0.0737195
1935,low_warmth,distant,0.38254005,0.34318513,0.03935492
1935,low_warmth,hostile,0.50229365,0.49584883,0.006444812
1935,low_warmth,unfeeling,0.7042871,0.73782265,-0.03353554
1935,low_warmth,callous,0.6492781,0.69888675,-0.049608648
1935,low_warmth,detached,0.4044341,0.42667758,-0.02224347
1935,low_warmth,unconcerned,0.65888894,0.66171646,-0.0028275251
1935,low_warmth,unfriendly,0.5591329,0.56836456,-0.009231687
1935,low_warmth,harsh,0.44940025,0.44353953,0.005860716
1935,low_warmth,unemotional,0.60125387,0.6460035,-0.044749618
1935,low_warmth,unsympathetic,0.60785306,0.64061975,-0.0327667
1935,low_warmth,unresponsive,0.6986253,0.81837267,-0.11974734
1935,low_warmth,disinterested,0.61592025,0.6327796,-0.016859353
1935,low_warmth,ruthless,0.4497761,0.5318477,-0.0820716
1935,low_warmth,hateful,0.5303419,0.62657285,-0.096230924
1935,low_warmth,dispassionate,0.5574704,0.5789262,-0.021455824
1935,low_warmth,unkind,0.5580916,0.66000766,-0.101916075
1935,low_warmth,cruel,0.4046799,0.43894964,-0.03426975
1935,low_warmth,ungracious,0.7054108,0.66607267,0.039338112
1935,low_warmth,emotionless,0.7104439,0.7201875,-0.009743571
1935,low_warmth,heartless,0.5978312,0.7369895,-0.13915831
1935,low_warmth,selfish,0.46039504,0.6292363,-0.16884124
1935,occupation_trad_female,assistant,0.49003124,0.33278686,0.15724438
1935,occupation_trad_female,tailor,0.5405615,0.5094103,0.031151175
1935,occupation_trad_female,librarian,0.65513754,0.6399514,0.015186131
1935,occupation_trad_female,cook,0.42730474,0.51137185,-0.084067106
1935,occupation_trad_female,teacher,0.476767,0.4794705,-0.0027034879
1935,occupation_trad_female,cleaner,0.5406003,0.46333134,0.07726896
1935,occupation_trad_female,nurse,0.38241613,0.53007674,-0.14766061
1935,occupation_trad_female,housekeeper,0.5536978,0.6320568,-0.07835895
1935,occupation_trad_female,secretary,0.43082857,0.38736135,0.043467224
1935,occupation_trad_male,mechanic,0.65177995,0.5371737,0.11460626
1935,occupation_trad_male,carpenter,0.5708433,0.5154336,0.05540967
1935,occupation_trad_male,doctor,0.45639306,0.46883854,-0.01244548
1935,occupation_trad_male,engineer,0.54042935,0.33689246,0.2035369
1935,occupation_trad_male,farmer,0.5864962,0.48825198,0.09824419
1935,occupation_trad_male,chef,0.543722,0.4795646,0.06415737
1935,occupation_trad_male,scientist,0.46983436,0.3560605,0.11377385
1935,occupation_trad_male,architect,0.58236945,0.5121654,0.07020402
1935,occupation_trad_male,artist,0.39927143,0.4236514,-0.024379969
1935,occupation_trad_male,police,0.41100556,0.34509447,0.065911084
1935,occupation_trad_male,coach,0.46810013,0.40499395,0.06310618
1935,occupation_trad_male,musician,0.57031417,0.5638921,0.006422043
1935,occupation_trad_male,journalist,0.5035006,0.42879283,0.07470775
1935,appearance_related,seductive,0.53599924,0.711123,-0.17512375
1935,appearance_related,elegant,0.4451753,0.5452474,-0.100072086
1935,appearance_related,sophisticated,0.32761794,0.5358372,-0.20821923
1935,appearance_related,polished,0.34753874,0.36173356,-0.014194816
1935,appearance_related,youthful,0.44146487,0.5059787,-0.06451383
1935,appearance_related,beautiful,0.38710463,0.52261776,-0.13551313
1935,appearance_related,pretty,0.4074755,0.5150915,-0.10761598
1935,appearance_related,attractive,0.38680288,0.54350716,-0.15670428
1935,appearance_related,gorgeous,0.44069898,0.620527,-0.17982805
1935,appearance_related,thin,0.37037253,0.44340596,-0.07303342
1935,appearance_related,tall,0.3870983,0.37826374,0.008834571
1935,appearance_related,short,0.35092482,0.29988593,0.05103889
1935,appearance_related,wrinkled,0.5068771,0.5734981,-0.066620946
1935,appearance_related,ugly,0.4640567,0.55891097,-0.094854265
1935,appearance_related,fit,0.48346692,0.4817278,0.0017391145
1935,appearance_related,chubby,0.5155354,0.58436036,-0.06882495
1935,appearance_related,fat,0.43022686,0.4502871,-0.020060241
1938,positive_agency,influence,0.4100767,0.39550367,0.014573038
1938,positive_agency,power,0.388455,0.3237379,0.064717114
1938,positive_agency,authority,0.4671917,0.37157387,0.09561783
1938,positive_agency,control,0.3636699,0.37010893,-0.00643903
1938,positive_agency,leadership,0.45095694,0.33673328,0.11422366
1938,positive_agency,mastery,0.5863552,0.5661765,0.020178735
1938,positive_agency,dominion,0.57485944,0.5310662,0.04379326
1938,positive_agency,sovereignty,0.63977575,0.6057878,0.03398794
1938,positive_agency,creator,0.47132352,0.48049417,-0.009170651
1938,positive_agency,command,0.5212789,0.38806534,0.13321358
1938,positive_agency,dominance,0.60631514,0.6164601,-0.010144949
1938,positive_agency,lead,0.38223642,0.3204773,0.061759114
1938,positive_agency,dominate,0.59076196,0.5240349,0.06672704
1938,positive_agency,create,0.42061886,0.43653065,-0.015911788
1938,positive_agency,initiate,0.46318054,0.46094766,0.0022328794
1938,positive_agency,direct,0.4545965,0.4173862,0.037210286
1938,positive_agency,rule,0.44985634,0.41651025,0.033346087
1938,positive_agency,guide,0.46931323,0.33934033,0.1299729
1938,positive_agency,shape,0.3925652,0.39175183,0.000813365
1938,positive_agency,inspire,0.6338843,0.6287524,0.0051319003
1938,positive_agency,enforce,0.6476577,0.638137,0.0095207095
1938,positive_agency,independent,0.56861687,0.5216154,0.04700148
1938,positive_agency,powerful,0.4596548,0.3587879,0.100866914
1938,positive_agency,dominant,0.5155618,0.55291027,-0.03734845
1938,positive_agency,influential,0.5277459,0.48593828,0.04180762
1938,positive_agency,authoritative,0.58545214,0.62203866,-0.036586523
1938,positive_agency,sovereign,0.637666,0.5983641,0.039301872
1938,positive_agency,commanding,0.5495001,0.36669692,0.18280318
1938,positive_agency,masterful,0.601416,0.63777006,-0.036354065
1938,negative_agency,victim,0.4920628,0.42465785,0.067404956
